Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.030000,0,0.407000,0.407000,0.407000,0.407000,0.407000,0.000000,0.000000,0.000000,0.000000,9.447000,132.897000,127.187000,
2.040000,0,0.406000,0.406000,0.406000,0.406000,0.406000,0.000000,0.000000,0.000000,0.000000,9.431000,132.822000,127.143000,
2.050000,0,0.406000,0.406000,0.406000,0.406000,0.406000,0.000000,0.000000,0.000000,0.000000,9.415000,132.747000,127.100000,
2.060000,0,0.405000,0.405000,0.405000,0.405000,0.405000,0.000000,0.000000,0.000000,0.000000,9.398000,132.672000,127.056000,
2.070000,0,0.404000,0.404000,0.404000,0.404000,0.404000,0.000000,0.000000,0.000000,0.000000,9.382000,132.598000,127.012000,
2.080000,0,0.403000,0.403000,0.403000,0.403000,0.403000,0.000000,0.000000,0.000000,0.000000,9.366000,132.523000,126.968000,
2.090000,0,0.402000,0.402000,0.402000,0.402000,0.402000,0.000000,0.000000,0.000000,0.000000,9.349000,132.448000,126.924000,
2.100000,0,0.401000,0.401000,0.401000,0.401000,0.401000,0.000000,0.000000,0.000000,0.000000,9.333000,132.374000,126.880000,
2.110000,0,0.401000,0.401000,0.401000,0.401000,0.401000,0.000000,0.000000,0.000000,0.000000,9.317000,132.299000,126.836000,
2.120000,0,0.400000,0.400000,0.400000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,9.300000,132.224000,126.792000,
2.130000,0,0.399000,0.399000,0.399000,0.399000,0.399000,0.000000,0.000000,0.000000,0.000000,9.284000,132.150000,126.748000,
2.140000,0,0.398000,0.398000,0.398000,0.398000,0.398000,0.000000,0.000000,0.000000,0.000000,9.268000,132.075000,126.704000,
2.150000,0,0.398000,0.398000,0.398000,0.398000,0.398000,0.000000,0.000000,0.000000,0.000000,9.251000,132.001000,126.660000,
2.160000,0,0.397000,0.397000,0.397000,0.397000,0.397000,0.000000,0.000000,0.000000,0.000000,9.235000,131.926000,126.616000,
2.170000,0,0.396000,0.396000,0.396000,0.396000,0.396000,0.000000,0.000000,0.000000,0.000000,9.218000,131.852000,126.572000,
2.180000,0,0.396000,0.396000,0.396000,0.396000,0.396000,0.000000,0.000000,0.000000,0.000000,9.202000,131.777000,126.528000,
2.190000,0,0.395000,0.395000,0.395000,0.395000,0.395000,0.000000,0.000000,0.000000,0.000000,9.186000,131.703000,126.484000,
2.200000,0,0.394000,0.394000,0.394000,0.394000,0.394000,0.000000,0.000000,0.000000,0.000000,9.169000,131.629000,126.440000,
2.210000,0,0.394000,0.394000,0.394000,0.394000,0.394000,0.000000,0.000000,0.000000,0.000000,9.153000,131.554000,126.396000,
2.220000,0,0.393000,0.393000,0.393000,0.393000,0.393000,0.000000,0.000000,0.000000,0.000000,9.136000,131.480000,126.352000,
2.230000,0,0.392000,0.392000,0.392000,0.392000,0.392000,0.000000,0.000000,0.000000,0.000000,9.120000,131.406000,126.308000,
2.240000,0,0.392000,0.392000,0.392000,0.392000,0.392000,0.000000,0.000000,0.000000,0.000000,9.103000,131.331000,126.264000,
2.250000,0,0.391000,0.391000,0.391000,0.391000,0.391000,0.000000,0.000000,0.000000,0.000000,9.087000,131.257000,126.220000,
2.260000,0,0.391000,0.391000,0.391000,0.391000,0.391000,0.000000,0.000000,0.000000,0.000000,9.070000,131.183000,126.176000,
2.270000,0,0.390000,0.390000,0.390000,0.390000,0.390000,0.000000,0.000000,0.000000,0.000000,9.054000,131.108000,126.132000,
2.280000,0,0.389000,0.389000,0.389000,0.389000,0.389000,0.000000,0.000000,0.000000,0.000000,9.037000,131.034000,126.087000,
2.290000,0,0.389000,0.389000,0.389000,0.389000,0.389000,0.000000,0.000000,0.000000,0.000000,9.021000,130.960000,126.043000,
2.300000,0,0.388000,0.388000,0.388000,0.388000,0.388000,0.000000,0.000000,0.000000,0.000000,9.004000,130.886000,125.999000,
2.310000,0,0.388000,0.388000,0.388000,0.388000,0.388000,0.000000,0.000000,0.000000,0.000000,8.987000,130.812000,125.955000,
2.320000,0,0.387000,0.387000,0.387000,0.387000,0.387000,0.000000,0.000000,0.000000,0.000000,8.971000,130.737000,125.911000,
2.330000,0,0.387000,0.387000,0.387000,0.387000,0.387000,0.000000,0.000000,0.000000,0.000000,8.954000,130.663000,125.866000,
2.340000,0,0.386000,0.386000,0.386000,0.386000,0.386000,0.000000,0.000000,0.000000,0.000000,8.939000,130.598000,125.831000,
2.350000,0,0.384000,0.384000,0.384000,0.384000,0.384000,0.000000,0.000000,0.000000,0.000000,8.924000,130.533000,125.794000,
2.360000,0,0.383000,0.383000,0.383000,0.383000,0.383000,0.000000,0.000000,0.000000,0.000000,8.908000,130.466000,125.757000,
2.370000,0,0.382000,0.382000,0.382000,0.382000,0.382000,0.000000,0.000000,0.000000,0.000000,8.893000,130.398000,125.718000,
2.380000,0,0.380000,0.380000,0.380000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,8.877000,130.329000,125.678000,
2.390000,0,0.379000,0.379000,0.379000,0.379000,0.379000,0.000000,0.000000,0.000000,0.000000,8.861000,130.258000,125.637000,
2.400000,0,0.378000,0.378000,0.378000,0.378000,0.378000,0.000000,0.000000,0.000000,0.000000,8.844000,130.187000,125.595000,
2.410000,0,0.376000,0.376000,0.376000,0.376000,0.376000,0.000000,0.000000,0.000000,0.000000,8.828000,130.114000,125.552000,
2.420000,0,0.375000,0.375000,0.375000,0.375000,0.375000,0.000000,0.000000,0.000000,0.000000,8.812000,130.041000,125.508000,
2.430000,0,0.374000,0.374000,0.374000,0.374000,0.374000,0.000000,0.000000,0.000000,0.000000,8.795000,129.966000,125.463000,
2.440000,0,0.373000,0.373000,0.373000,0.373000,0.373000,0.000000,0.000000,0.000000,0.000000,8.778000,129.891000,125.418000,
2.450000,0,0.371000,0.371000,0.371000,0.371000,0.371000,0.000000,0.000000,0.000000,0.000000,8.761000,129.815000,125.371000,
2.460000,0,0.370000,0.370000,0.370000,0.370000,0.370000,0.000000,0.000000,0.000000,0.000000,8.744000,129.737000,125.324000,
2.470000,0,0.369000,0.369000,0.369000,0.369000,0.369000,0.000000,0.000000,0.000000,0.000000,8.727000,129.659000,125.276000,
2.480000,0,0.368000,0.368000,0.368000,0.368000,0.368000,0.000000,0.000000,0.000000,0.000000,8.710000,129.581000,125.227000,
2.490000,0,0.366000,0.366000,0.366000,0.366000,0.366000,0.000000,0.000000,0.000000,0.000000,8.692000,129.501000,125.177000,
2.500000,0,0.365000,0.365000,0.365000,0.365000,0.365000,0.000000,0.000000,0.000000,0.000000,8.675000,129.421000,125.127000,
2.510000,0,0.364000,0.364000,0.364000,0.364000,0.364000,0.000000,0.000000,0.000000,0.000000,8.657000,129.340000,125.076000,
2.520000,0,0.363000,0.363000,0.363000,0.363000,0.363000,0.000000,0.000000,0.000000,0.000000,8.639000,129.258000,125.024000,
2.530000,0,0.362000,0.362000,0.362000,0.362000,0.362000,0.000000,0.000000,0.000000,0.000000,8.622000,129.176000,124.972000,
2.540000,0,0.360000,0.360000,0.360000,0.360000,0.360000,0.000000,0.000000,0.000000,0.000000,8.604000,129.093000,124.919000,
2.550000,0,0.359000,0.359000,0.359000,0.359000,0.359000,0.000000,0.000000,0.000000,0.000000,8.586000,129.010000,124.866000,
2.560000,0,0.358000,0.358000,0.358000,0.358000,0.358000,0.000000,0.000000,0.000000,0.000000,8.568000,128.926000,124.812000,
2.570000,0,0.357000,0.357000,0.357000,0.357000,0.357000,0.000000,0.000000,0.000000,0.000000,8.550000,128.841000,124.758000,
2.580000,0,0.356000,0.356000,0.356000,0.356000,0.356000,0.000000,0.000000,0.000000,0.000000,8.532000,128.756000,124.703000,
2.590000,0,0.354000,0.354000,0.354000,0.354000,0.354000,0.000000,0.000000,0.000000,0.000000,8.513000,128.671000,124.647000,
2.600000,0,0.353000,0.353000,0.353000,0.353000,0.353000,0.000000,0.000000,0.000000,0.000000,8.495000,128.585000,124.592000,
2.610000,0,0.352000,0.352000,0.352000,0.352000,0.352000,0.000000,0.000000,0.000000,0.000000,8.477000,128.498000,124.535000,
2.620000,0,0.351000,0.351000,0.351000,0.351000,0.351000,0.000000,0.000000,0.000000,0.000000,8.458000,128.411000,124.479000,
2.630000,0,0.350000,0.350000,0.350000,0.350000,0.350000,0.000000,0.000000,0.000000,0.000000,8.440000,128.324000,124.422000,
2.640000,0,0.349000,0.349000,0.349000,0.349000,0.349000,0.000000,0.000000,0.000000,0.000000,8.422000,128.237000,124.364000,
2.650000,0,0.348000,0.348000,0.348000,0.348000,0.348000,0.000000,0.000000,0.000000,0.000000,8.403000,128.149000,124.306000,
2.660000,0,0.346000,0.346000,0.346000,0.346000,0.346000,0.000000,0.000000,0.000000,0.000000,8.385000,128.060000,124.248000,
2.670000,0,0.345000,0.345000,0.345000,0.345000,0.345000,0.000000,0.000000,0.000000,0.000000,8.366000,127.972000,124.190000,
2.680000,0,0.344000,0.344000,0.344000,0.344000,0.344000,0.000000,0.000000,0.000000,0.000000,8.347000,127.883000,124.131000,
2.690000,0,0.343000,0.343000,0.343000,0.343000,0.343000,0.000000,0.000000,0.000000,0.000000,8.329000,127.794000,124.072000,
2.700000,0,0.342000,0.342000,0.342000,0.342000,0.342000,0.000000,0.000000,0.000000,0.000000,8.310000,127.704000,124.013000,
2.710000,0,0.341000,0.341000,0.341000,0.341000,0.341000,0.000000,0.000000,0.000000,0.000000,8.291000,127.615000,123.953000,
2.720000,0,0.340000,0.340000,0.340000,0.340000,0.340000,0.000000,0.000000,0.000000,0.000000,8.273000,127.525000,123.893000,
2.730000,0,0.339000,0.339000,0.339000,0.339000,0.339000,0.000000,0.000000,0.000000,0.000000,8.254000,127.435000,123.833000,
2.740000,0,0.338000,0.338000,0.338000,0.338000,0.338000,0.000000,0.000000,0.000000,0.000000,8.235000,127.344000,123.773000,
2.750000,0,0.337000,0.337000,0.337000,0.337000,0.337000,0.000000,0.000000,0.000000,0.000000,8.216000,127.254000,123.712000,
2.760000,0,0.336000,0.336000,0.336000,0.336000,0.336000,0.000000,0.000000,0.000000,0.000000,8.198000,127.163000,123.651000,
2.770000,0,0.335000,0.335000,0.335000,0.335000,0.335000,0.000000,0.000000,0.000000,0.000000,8.180000,127.061000,123.581000,
2.780000,0,0.333000,0.333000,0.333000,0.333000,0.333000,0.000000,0.000000,0.000000,0.000000,8.166000,126.931000,123.489000,
2.790000,0,0.332000,0.332000,0.332000,0.332000,0.332000,0.000000,0.000000,0.000000,0.000000,8.151000,126.802000,123.396000,
2.800000,0,0.331000,0.331000,0.331000,0.331000,0.331000,0.000000,0.000000,0.000000,0.000000,8.137000,126.672000,123.303000,
2.810000,0,0.330000,0.330000,0.330000,0.330000,0.330000,0.000000,0.000000,0.000000,0.000000,8.122000,126.543000,123.210000,
2.820000,0,0.329000,0.329000,0.329000,0.329000,0.329000,0.000000,0.000000,0.000000,0.000000,8.108000,126.413000,123.117000,
2.830000,0,0.328000,0.328000,0.328000,0.328000,0.328000,0.000000,0.000000,0.000000,0.000000,8.094000,126.284000,123.024000,
2.840000,0,0.327000,0.327000,0.327000,0.327000,0.327000,0.000000,0.000000,0.000000,0.000000,8.079000,126.155000,122.931000,
2.850000,0,0.326000,0.326000,0.326000,0.326000,0.326000,0.000000,0.000000,0.000000,0.000000,8.065000,126.026000,122.838000,
2.860000,0,0.325000,0.325000,0.325000,0.325000,0.325000,0.000000,0.000000,0.000000,0.000000,8.050000,125.897000,122.745000,
2.870000,0,0.324000,0.324000,0.324000,0.324000,0.324000,0.000000,0.000000,0.000000,0.000000,8.036000,125.768000,122.652000,
2.880000,0,0.323000,0.323000,0.323000,0.323000,0.323000,0.000000,0.000000,0.000000,0.000000,8.021000,125.639000,122.559000,
2.890000,0,0.322000,0.322000,0.322000,0.322000,0.322000,0.000000,0.000000,0.000000,0.000000,8.007000,125.510000,122.466000,
2.900000,0,0.321000,0.321000,0.321000,0.321000,0.321000,0.000000,0.000000,0.000000,0.000000,7.992000,125.382000,122.373000,
2.910000,0,0.320000,0.320000,0.320000,0.320000,0.320000,0.000000,0.000000,0.000000,0.000000,7.978000,125.254000,122.279000,
2.920000,0,0.319000,0.319000,0.319000,0.319000,0.319000,0.000000,0.000000,0.000000,0.000000,7.963000,125.126000,122.186000,
2.930000,0,0.318000,0.318000,0.318000,0.318000,0.318000,0.000000,0.000000,0.000000,0.000000,7.949000,124.998000,122.093000,
2.940000,0,0.317000,0.317000,0.317000,0.317000,0.317000,0.000000,0.000000,0.000000,0.000000,7.934000,124.870000,122.000000,
2.950000,0,0.316000,0.316000,0.316000,0.316000,0.316000,0.000000,0.000000,0.000000,0.000000,7.920000,124.742000,121.907000,
2.960000,0,0.315000,0.315000,0.315000,0.315000,0.315000,0.000000,0.000000,0.000000,0.000000,7.906000,124.615000,121.814000,
2.970000,0,0.315000,0.315000,0.315000,0.315000,0.315000,0.000000,0.000000,0.000000,0.000000,7.891000,124.488000,121.721000,
2.980000,0,0.314000,0.314000,0.314000,0.314000,0.314000,0.000000,0.000000,0.000000,0.000000,7.877000,124.361000,121.628000,
2.990000,0,0.313000,0.313000,0.313000,0.313000,0.313000,0.000000,0.000000,0.000000,0.000000,7.862000,124.234000,121.535000,
3.000000,0,0.312000,0.312000,0.312000,0.312000,0.312000,0.000000,0.000000,0.000000,0.000000,7.848000,124.108000,121.442000,
3.010000,0,0.311000,0.311000,0.311000,0.311000,0.311000,0.000000,0.000000,0.000000,0.000000,7.834000,123.981000,121.349000,
3.020000,0,0.310000,0.310000,0.310000,0.310000,0.310000,0.000000,0.000000,0.000000,0.000000,7.819000,123.855000,121.257000,
3.030000,0,0.309000,0.309000,0.309000,0.309000,0.309000,0.000000,0.000000,0.000000,0.000000,7.805000,123.730000,121.164000,
3.040000,0,0.308000,0.308000,0.308000,0.308000,0.308000,0.000000,0.000000,0.000000,0.000000,7.791000,123.604000,121.072000,
3.050000,0,0.307000,0.307000,0.307000,0.307000,0.307000,0.000000,0.000000,0.000000,0.000000,7.776000,123.479000,120.979000,
3.060000,0,0.307000,0.307000,0.307000,0.307000,0.307000,0.000000,0.000000,0.000000,0.000000,7.762000,123.354000,120.887000,
3.070000,0,0.306000,0.306000,0.306000,0.306000,0.306000,0.000000,0.000000,0.000000,0.000000,7.748000,123.229000,120.794000,
3.080000,0,0.305000,0.305000,0.305000,0.305000,0.305000,0.000000,0.000000,0.000000,0.000000,7.733000,123.104000,120.702000,
3.090000,0,0.304000,0.304000,0.304000,0.304000,0.304000,0.000000,0.000000,0.000000,0.000000,7.719000,122.980000,120.610000,
3.100000,0,0.303000,0.303000,0.303000,0.303000,0.303000,0.000000,0.000000,0.000000,0.000000,7.705000,122.856000,120.518000,
3.110000,0,0.302000,0.302000,0.302000,0.302000,0.302000,0.000000,0.000000,0.000000,0.000000,7.691000,122.732000,120.426000,
3.120000,0,0.302000,0.302000,0.302000,0.302000,0.302000,0.000000,0.000000,0.000000,0.000000,7.676000,122.609000,120.334000,
3.130000,0,0.301000,0.301000,0.301000,0.301000,0.301000,0.000000,0.000000,0.000000,0.000000,7.662000,122.486000,120.243000,
3.140000,0,0.300000,0.300000,0.300000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,7.648000,122.363000,120.151000,
3.150000,0,0.299000,0.299000,0.299000,0.299000,0.299000,0.000000,0.000000,0.000000,0.000000,7.634000,122.241000,120.060000,
3.160000,0,0.298000,0.298000,0.298000,0.298000,0.298000,0.000000,0.000000,0.000000,0.000000,7.620000,122.118000,119.968000,
3.170000,0,0.298000,0.298000,0.298000,0.298000,0.298000,0.000000,0.000000,0.000000,0.000000,7.605000,121.997000,119.877000,
3.180000,0,0.297000,0.297000,0.297000,0.297000,0.297000,0.000000,0.000000,0.000000,0.000000,7.591000,121.875000,119.786000,
3.190000,0,0.296000,0.296000,0.296000,0.296000,0.296000,0.000000,0.000000,0.000000,0.000000,7.577000,121.754000,119.695000,
3.200000,0,0.295000,0.295000,0.295000,0.295000,0.295000,0.000000,0.000000,0.000000,0.000000,7.563000,121.633000,119.604000,
3.210000,0,0.294000,0.294000,0.294000,0.294000,0.294000,0.000000,0.000000,0.000000,0.000000,7.549000,121.512000,119.514000,
3.220000,0,0.294000,0.294000,0.294000,0.294000,0.294000,0.000000,0.000000,0.000000,0.000000,7.535000,121.392000,119.423000,
3.230000,0,0.293000,0.293000,0.293000,0.293000,0.293000,0.000000,0.000000,0.000000,0.000000,7.521000,121.272000,119.333000,
3.240000,0,0.292000,0.292000,0.292000,0.292000,0.292000,0.000000,0.000000,0.000000,0.000000,7.507000,121.152000,119.243000,
3.250000,0,0.291000,0.291000,0.291000,0.291000,0.291000,0.000000,0.000000,0.000000,0.000000,7.493000,121.033000,119.153000,
3.260000,0,0.291000,0.291000,0.291000,0.291000,0.291000,0.000000,0.000000,0.000000,0.000000,7.479000,120.914000,119.063000,
3.270000,0,0.290000,0.290000,0.290000,0.290000,0.290000,0.000000,0.000000,0.000000,0.000000,7.465000,120.795000,118.973000,
3.280000,0,0.289000,0.289000,0.289000,0.289000,0.289000,0.000000,0.000000,0.000000,0.000000,7.451000,120.677000,118.883000,
3.290000,0,0.288000,0.288000,0.288000,0.288000,0.288000,0.000000,0.000000,0.000000,0.000000,7.437000,120.559000,118.794000,
3.300000,0,0.288000,0.288000,0.288000,0.288000,0.288000,0.000000,0.000000,0.000000,0.000000,7.424000,120.441000,118.705000,
3.310000,0,0.287000,0.287000,0.287000,0.287000,0.287000,0.000000,0.000000,0.000000,0.000000,7.410000,120.324000,118.616000,
3.320000,0,0.286000,0.286000,0.286000,0.286000,0.286000,0.000000,0.000000,0.000000,0.000000,7.396000,120.207000,118.527000,
3.330000,0,0.285000,0.285000,0.285000,0.285000,0.285000,0.000000,0.000000,0.000000,0.000000,7.382000,120.090000,118.438000,
3.340000,0,0.285000,0.285000,0.285000,0.285000,0.285000,0.000000,0.000000,0.000000,0.000000,7.368000,119.974000,118.350000,
3.350000,0,0.284000,0.284000,0.284000,0.284000,0.284000,0.000000,0.000000,0.000000,0.000000,7.355000,119.858000,118.261000,
3.360000,0,0.283000,0.283000,0.283000,0.283000,0.283000,0.000000,0.000000,0.000000,0.000000,7.341000,119.743000,118.173000,
3.370000,0,0.282000,0.282000,0.282000,0.282000,0.282000,0.000000,0.000000,0.000000,0.000000,7.327000,119.628000,118.085000,
3.380000,0,0.282000,0.282000,0.282000,0.282000,0.282000,0.000000,0.000000,0.000000,0.000000,7.313000,119.513000,117.997000,
3.390000,0,0.281000,0.281000,0.281000,0.281000,0.281000,0.000000,0.000000,0.000000,0.000000,7.300000,119.399000,117.909000,
3.400000,0,0.280000,0.280000,0.280000,0.280000,0.280000,0.000000,0.000000,0.000000,0.000000,7.286000,119.285000,117.822000,
3.410000,0,0.280000,0.280000,0.280000,0.280000,0.280000,0.000000,0.000000,0.000000,0.000000,7.273000,119.171000,117.735000,
3.420000,0,0.279000,0.279000,0.279000,0.279000,0.279000,0.000000,0.000000,0.000000,0.000000,7.259000,119.058000,117.647000,
3.430000,0,0.278000,0.278000,0.278000,0.278000,0.278000,0.000000,0.000000,0.000000,0.000000,7.245000,118.945000,117.561000,
3.440000,0,0.277000,0.277000,0.277000,0.277000,0.277000,0.000000,0.000000,0.000000,0.000000,7.232000,118.832000,117.474000,
3.450000,0,0.277000,0.277000,0.277000,0.277000,0.277000,0.000000,0.000000,0.000000,0.000000,7.218000,118.720000,117.387000,
3.460000,0,0.276000,0.276000,0.276000,0.276000,0.276000,0.000000,0.000000,0.000000,0.000000,7.205000,118.608000,117.301000,
3.470000,0,0.275000,0.275000,0.275000,0.275000,0.275000,0.000000,0.000000,0.000000,0.000000,7.191000,118.497000,117.215000,
3.480000,0,0.275000,0.275000,0.275000,0.275000,0.275000,0.000000,0.000000,0.000000,0.000000,7.178000,118.386000,117.129000,
3.490000,0,0.274000,0.274000,0.274000,0.274000,0.274000,0.000000,0.000000,0.000000,0.000000,7.164000,118.275000,117.043000,
3.500000,0,0.273000,0.273000,0.273000,0.273000,0.273000,0.000000,0.000000,0.000000,0.000000,7.151000,118.165000,116.958000,
3.510000,0,0.272000,0.272000,0.272000,0.272000,0.272000,0.000000,0.000000,0.000000,0.000000,7.138000,118.055000,116.872000,
3.520000,0,0.272000,0.272000,0.272000,0.272000,0.272000,0.000000,0.000000,0.000000,0.000000,7.124000,117.946000,116.787000,
3.530000,0,0.271000,0.271000,0.271000,0.271000,0.271000,0.000000,0.000000,0.000000,0.000000,7.111000,117.837000,116.702000,
3.540000,0,0.270000,0.270000,0.270000,0.270000,0.270000,0.000000,0.000000,0.000000,0.000000,7.098000,117.728000,116.617000,
3.550000,0,0.270000,0.270000,0.270000,0.270000,0.270000,0.000000,0.000000,0.000000,0.000000,7.084000,117.620000,116.533000,
3.560000,0,0.269000,0.269000,0.269000,0.269000,0.269000,0.000000,0.000000,0.000000,0.000000,7.071000,117.512000,116.448000,
3.570000,0,0.268000,0.268000,0.268000,0.268000,0.268000,0.000000,0.000000,0.000000,0.000000,7.058000,117.404000,116.364000,
3.580000,0,0.268000,0.268000,0.268000,0.268000,0.268000,0.000000,0.000000,0.000000,0.000000,7.045000,117.297000,116.280000,
3.590000,0,0.267000,0.267000,0.267000,0.267000,0.267000,0.000000,0.000000,0.000000,0.000000,7.036000,117.191000,116.187000,
3.600000,0,0.266000,0.266000,0.266000,0.266000,0.266000,0.000000,0.000000,0.000000,0.000000,7.031000,117.084000,116.087000,
3.610000,0,0.266000,0.266000,0.266000,0.266000,0.266000,0.000000,0.000000,0.000000,0.000000,7.027000,116.979000,115.987000,
3.620000,0,0.265000,0.265000,0.265000,0.265000,0.265000,0.000000,0.000000,0.000000,0.000000,7.022000,116.873000,115.888000,
